scope,outer_fold,stage,configuration_id,base_configuration_id,motif_configuration_id,motif_descriptor,c_value,source_group_exponent,descriptor_dimensions,complexity_rank,is_exact_reference,eligible,eligibility_failures,eligible_selection_rank,selected,evaluated_examples,fit_count,maximum_iterations,accuracy,macro_f1,balanced_accuracy,source_group_balanced_accuracy,ceramic_worst_group_recall,robustness_score,readiness_score,minimum_fold_readiness_score,hard_three_accuracy,opishnyan_recall,bubnivka_recall,bubnivka_precision,ceramic_macro_f1,per_class_recall_json,per_class_group_recall_json
outer_inner_oof,2,motif,motif_texture_weighted_mean__c1__source0p5,three_view_cls_logit_ensemble__c100__source0p5,motif_texture_weighted_mean__c1__source0p5,texture_weighted_mean,1.0,0.5,384,2,False,False,accuracy_drop|macro_f1_drop|recall_drop:02_ornek|recall_drop:05_kosiv_ceramics,,False,1423,12,62,0.9184820801124385,0.9158721466151816,0.9263319132890473,0.8907274756265101,0.6476149955538081,0.7499610535031522,0.8117722804630536,0.6952284704556939,0.7010869565217391,0.8468085106382979,0.8705882352941177,0.7437185929648241,0.8780130465642131,"{""01_opishnyan_ceramics"":0.8468085106382979,""02_ornek"":0.9743589743589743,""03_bubnivka_ceramics"":0.8705882352941177,""04_petrykivka_painting"":0.9711538461538461,""05_kosiv_ceramics"":0.96875}","{""01_opishnyan_ceramics"":0.6476149955538081,""02_ornek"":0.9740634005763689,""03_bubnivka_ceramics"":0.8741545893719808,""04_petrykivka_painting"":0.9832451499118164,""05_kosiv_ceramics"":0.9745592427185762}"
outer_inner_oof,2,motif,motif_texture_weighted_mean__c10__source0p5,three_view_cls_logit_ensemble__c100__source0p5,motif_texture_weighted_mean__c10__source0p5,texture_weighted_mean,10.0,0.5,384,2,False,True,,1,True,1423,12,87,0.9311314125087843,0.9284603165869448,0.940046305847307,0.8987331947560809,0.6125065905416568,0.7285144426213009,0.8164031259293952,0.7376028744968443,0.717391304347826,0.8574468085106383,0.8941176470588236,0.7524752475247525,0.8927951844897404,"{""01_opishnyan_ceramics"":0.8574468085106383,""02_ornek"":0.9857549857549858,""03_bubnivka_ceramics"":0.8941176470588236,""04_petrykivka_painting"":0.9807692307692307,""05_kosiv_ceramics"":0.9821428571428571}","{""01_opishnyan_ceramics"":0.6125065905416568,""02_ornek"":0.9855907780979827,""03_bubnivka_ceramics"":0.914975845410628,""04_petrykivka_painting"":0.993827160493827,""05_kosiv_ceramics"":0.9867655992363099}"
outer_inner_oof,2,motif,motif_texture_top2_mean__c1__source0p5,three_view_cls_logit_ensemble__c100__source0p5,motif_texture_top2_mean__c1__source0p5,texture_top2_mean,1.0,0.5,384,3,False,False,accuracy_drop|macro_f1_drop|recall_drop:02_ornek,,False,1423,12,59,0.9177793394237527,0.9154352636736895,0.9256934314005653,0.8935051496865837,0.6478215658034818,0.7510826865015405,0.8134073846393319,0.698001423292489,0.7065217391304348,0.8468085106382979,0.8705882352941177,0.7474747474747475,0.8795035827685785,"{""01_opishnyan_ceramics"":0.8468085106382979,""02_ornek"":0.9715099715099715,""03_bubnivka_ceramics"":0.8705882352941177,""04_petrykivka_painting"":0.9663461538461539,""05_kosiv_ceramics"":0.9732142857142857}","{""01_opishnyan_ceramics"":0.6478215658034818,""02_ornek"":0.9711815561959655,""03_bubnivka_ceramics"":0.885024154589372,""04_petrykivka_painting"":0.9829512051734274,""05_kosiv_ceramics"":0.980547266670672}"
outer_inner_oof,2,motif,motif_texture_top2_mean__c10__source0p5,three_view_cls_logit_ensemble__c100__source0p5,motif_texture_top2_mean__c10__source0p5,texture_top2_mean,10.0,0.5,384,3,False,True,,2,False,1423,12,82,0.9311314125087843,0.9285037583062957,0.9392953671739654,0.8917090564492944,0.577868990795164,0.7012775041100557,0.8088675316377433,0.7319461600007081,0.7228260869565217,0.8595744680851064,0.888235294117647,0.7512437810945274,0.8928675873553252,"{""01_opishnyan_ceramics"":0.8595744680851064,""02_ornek"":0.9857549857549858,""03_bubnivka_ceramics"":0.888235294117647,""04_petrykivka_painting"":0.9807692307692307,""05_kosiv_ceramics"":0.9821428571428571}","{""01_opishnyan_ceramics"":0.577868990795164,""02_ornek"":0.9855907780979827,""03_bubnivka_ceramics"":0.9144927536231884,""04_petrykivka_painting"":0.993827160493827,""05_kosiv_ceramics"":0.9867655992363099}"
outer_inner_oof,2,motif,motif_texture_dispersion__c1__source0p5,three_view_cls_logit_ensemble__c100__source0p5,motif_texture_dispersion__c1__source0p5,texture_dispersion,1.0,0.5,384,4,False,False,accuracy_drop|macro_f1_drop|source_robustness_drop|recall_drop:02_ornek|recall_drop:04_petrykivka_painting|recall_drop:05_kosiv_ceramics,,False,1423,12,90,0.9016163035839775,0.8992864821881854,0.9101008306577768,0.8618586819906533,0.5700980674972768,0.6862553205385943,0.7779806378261597,0.7063353597050148,0.6739130434782609,0.8297872340425532,0.8529411764705882,0.7107843137254902,0.8586472358238336,"{""01_opishnyan_ceramics"":0.8297872340425532,""02_ornek"":0.9515669515669516,""03_bubnivka_ceramics"":0.8529411764705882,""04_petrykivka_painting"":0.9519230769230769,""05_kosiv_ceramics"":0.9642857142857143}","{""01_opishnyan_ceramics"":0.5700980674972768,""02_ornek"":0.9510086455331412,""03_bubnivka_ceramics"":0.8632850241545894,""04_petrykivka_painting"":0.9670781893004115,""05_kosiv_ceramics"":0.957823483467847}"
outer_inner_oof,2,motif,motif_texture_dispersion__c10__source0p5,three_view_cls_logit_ensemble__c100__source0p5,motif_texture_dispersion__c10__source0p5,texture_dispersion,10.0,0.5,384,4,False,False,accuracy_drop|macro_f1_drop|source_robustness_drop|opishnyan_group_recall_drop|recall_drop:04_petrykivka_painting,,False,1423,12,138,0.9184820801124385,0.9147768809912649,0.9288801726364305,0.8682909130503493,0.4939452193227796,0.6296825275592602,0.7655107788963098,0.659915601962701,0.657608695652174,0.8340425531914893,0.888235294117647,0.7089201877934272,0.875141719970259,"{""01_opishnyan_ceramics"":0.8340425531914893,""02_ornek"":0.9829059829059829,""03_bubnivka_ceramics"":0.888235294117647,""04_petrykivka_painting"":0.9615384615384616,""05_kosiv_ceramics"":0.9776785714285714}","{""01_opishnyan_ceramics"":0.4939452193227796,""02_ornek"":0.9827089337175793,""03_bubnivka_ceramics"":0.9113526570048309,""04_petrykivka_painting"":0.977660199882422,""05_kosiv_ceramics"":0.9757875553241343}"
outer_inner_oof,3,base,global_cls__c10__source0,global_cls__c10__source0,,not_applicable,10.0,0.0,0,6,True,True,,3,False,1351,4,89,0.9370836417468542,0.9370879608496828,0.9479975133478382,0.8749616205141239,0.5072921690581664,0.6422281952297657,,,,0.8387909319899244,0.9532163742690059,,,"{""01_opishnyan_ceramics"":0.8387909319899244,""02_ornek"":0.9857549857549858,""03_bubnivka_ceramics"":0.9532163742690059,""04_petrykivka_painting"":0.9711538461538461,""05_kosiv_ceramics"":0.9910714285714286}","{""01_opishnyan_ceramics"":0.5072921690581664,""02_ornek"":0.9855907780979827,""03_bubnivka_ceramics"":0.9166666666666666,""04_petrykivka_painting"":0.9711538461538461,""05_kosiv_ceramics"":0.9941046425939573}"
outer_inner_oof,3,base,global_cls__c10__source0p5,global_cls__c10__source0p5,,not_applicable,10.0,0.5,0,6,False,True,,2,False,1351,4,82,0.9385640266469282,0.9385338991253324,0.9468292655684939,0.8892040012897182,0.5863635132643303,0.7067067783238882,,,,0.8564231738035264,0.9415204678362573,,,"{""01_opishnyan_ceramics"":0.8564231738035264,""02_ornek"":0.9829059829059829,""03_bubnivka_ceramics"":0.9415204678362573,""04_petrykivka_painting"":0.9711538461538461,""05_kosiv_ceramics"":0.9821428571428571}","{""01_opishnyan_ceramics"":0.5863635132643303,""02_ornek"":0.9827089337175793,""03_bubnivka_ceramics"":0.9229885057471264,""04_petrykivka_painting"":0.9711538461538461,""05_kosiv_ceramics"":0.9828052075657087}"
outer_inner_oof,3,base,three_view_cls_logit_ensemble__c100__source0p5,three_view_cls_logit_ensemble__c100__source0p5,,not_applicable,100.0,0.5,0,8,False,True,,1,True,1351,12,118,0.9415247964470762,0.9424770213368809,0.9506040790095543,0.8936572063353797,0.5848328744686018,0.7069917066829373,,,,0.853904282115869,0.9415204678362573,,,"{""01_opishnyan_ceramics"":0.853904282115869,""02_ornek"":0.9857549857549858,""03_bubnivka_ceramics"":0.9415204678362573,""04_petrykivka_painting"":0.9807692307692307,""05_kosiv_ceramics"":0.9910714285714286}","{""01_opishnyan_ceramics"":0.5848328744686018,""02_ornek"":0.9855907780979827,""03_bubnivka_ceramics"":0.9229885057471264,""04_petrykivka_painting"":0.9807692307692307,""05_kosiv_ceramics"":0.9941046425939573}"
outer_inner_oof,3,motif,motif_none,three_view_cls_logit_ensemble__c100__source0p5,motif_none,none,,0.5,0,0,True,True,,1,True,1351,0,0,0.9415247964470762,0.9424770213368809,0.9506040790095543,0.8936572063353797,0.5848328744686018,0.7069917066829373,0.8347510294620105,0.7658484876619497,0.7375,0.853904282115869,0.9415204678362573,0.8655913978494624,0.9214766720264995,"{""01_opishnyan_ceramics"":0.853904282115869,""02_ornek"":0.9857549857549858,""03_bubnivka_ceramics"":0.9415204678362573,""04_petrykivka_painting"":0.9807692307692307,""05_kosiv_ceramics"":0.9910714285714286}","{""01_opishnyan_ceramics"":0.5848328744686018,""02_ornek"":0.9855907780979827,""03_bubnivka_ceramics"":0.9229885057471264,""04_petrykivka_painting"":0.9807692307692307,""05_kosiv_ceramics"":0.9941046425939573}"
outer_inner_oof,3,motif,motif_uniform_mean__c1__source0p5,three_view_cls_logit_ensemble__c100__source0p5,motif_uniform_mean__c1__source0p5,uniform_mean,1.0,0.5,384,1,False,False,recall_drop:02_ornek|recall_drop:05_kosiv_ceramics,,False,1351,12,63,0.9444855662472242,0.9453427004635981,0.9515922494777062,0.8996973602980054,0.6640168771682903,0.7640964279376683,0.8688138240945507,0.8274989796656266,0.8375,0.8916876574307305,0.9473684210526315,0.8526315789473684,0.925076400976678,"{""01_opishnyan_ceramics"":0.8916876574307305,""02_ornek"":0.9601139601139601,""03_bubnivka_ceramics"":0.9473684210526315,""04_petrykivka_painting"":0.9855769230769231,""05_kosiv_ceramics"":0.9732142857142857}","{""01_opishnyan_ceramics"":0.6640168771682903,""02_ornek"":0.9596541786743515,""03_bubnivka_ceramics"":0.906896551724138,""04_petrykivka_painting"":0.9855769230769231,""05_kosiv_ceramics"":0.9823422708463239}"
outer_inner_oof,3,motif,motif_uniform_mean__c10__source0p5,three_view_cls_logit_ensemble__c100__source0p5,motif_uniform_mean__c10__source0p5,uniform_mean,10.0,0.5,384,1,False,False,recall_drop:05_kosiv_ceramics,,False,1351,12,81,0.9585492227979274,0.9584582559495877,0.9637259902538968,0.9151309138808438,0.6632740513023118,0.7691088182192851,0.8769000464597367,0.815188604111042,0.8125,0.9042821158690176,0.9532163742690059,0.8858695652173914,0.941711134034709,"{""01_opishnyan_ceramics"":0.9042821158690176,""02_ornek"":0.9886039886039886,""03_bubnivka_ceramics"":0.9532163742690059,""04_petrykivka_painting"":0.9903846153846154,""05_kosiv_ceramics"":0.9821428571428571}","{""01_opishnyan_ceramics"":0.6632740513023118,""02_ornek"":0.9884726224783862,""03_bubnivka_ceramics"":0.939881574364333,""04_petrykivka_painting"":0.9903846153846154,""05_kosiv_ceramics"":0.9936417058745725}"
outer_inner_oof,3,motif,motif_texture_weighted_mean__c1__source0p5,three_view_cls_logit_ensemble__c100__source0p5,motif_texture_weighted_mean__c1__source0p5,texture_weighted_mean,1.0,0.5,384,2,False,False,recall_drop:02_ornek|recall_drop:05_kosiv_ceramics,,False,1351,12,59,0.9400444115470022,0.9408521051820988,0.9460680593386414,0.8953475222339193,0.664456708273146,0.7628132502123929,0.8684205683490392,0.8309910984039554,0.85,0.8866498740554156,0.935672514619883,0.8648648648648649,0.9209704974045599,"{""01_opishnyan_ceramics"":0.8866498740554156,""02_ornek"":0.9629629629629629,""03_bubnivka_ceramics"":0.935672514619883,""04_petrykivka_painting"":0.9807692307692307,""05_kosiv_ceramics"":0.9642857142857143}","{""01_opishnyan_ceramics"":0.664456708273146,""02_ornek"":0.962536023054755,""03_bubnivka_ceramics"":0.8925287356321839,""04_petrykivka_painting"":0.9807692307692307,""05_kosiv_ceramics"":0.9764469134402811}"
outer_inner_oof,3,motif,motif_texture_weighted_mean__c10__source0p5,three_view_cls_logit_ensemble__c100__source0p5,motif_texture_weighted_mean__c10__source0p5,texture_weighted_mean,10.0,0.5,384,2,False,False,recall_drop:05_kosiv_ceramics,,False,1351,12,76,0.9518874907475944,0.9522004885309403,0.9573365782483506,0.9104220043250354,0.6617868563033199,0.7664443716604332,0.869673107041448,0.8115720920670784,0.8,0.8916876574307305,0.9415204678362573,0.8797814207650273,0.9360721447251331,"{""01_opishnyan_ceramics"":0.8916876574307305,""02_ornek"":0.9857549857549858,""03_bubnivka_ceramics"":0.9415204678362573,""04_petrykivka_painting"":0.9855769230769231,""05_kosiv_ceramics"":0.9821428571428571}","{""01_opishnyan_ceramics"":0.6617868563033199,""02_ornek"":0.9855907780979827,""03_bubnivka_ceramics"":0.9255137582723789,""04_petrykivka_painting"":0.9855769230769231,""05_kosiv_ceramics"":0.9936417058745725}"
outer_inner_oof,3,motif,motif_texture_top2_mean__c1__source0p5,three_view_cls_logit_ensemble__c100__source0p5,motif_texture_top2_mean__c1__source0p5,texture_top2_mean,1.0,0.5,384,3,False,False,accuracy_drop|macro_f1_drop|recall_drop:02_ornek|recall_drop:05_kosiv_ceramics,,False,1351,12,59,0.9378238341968912,0.939112625764601,0.9449458031313724,0.8951265784812513,0.6631063496178872,0.7618426067105775,0.8649336937063897,0.8284060685887692,0.8375,0.8765743073047859,0.935672514619883,0.8648648648648649,0.9180713650420634,"{""01_opishnyan_ceramics"":0.8765743073047859,""02_ornek"":0.9629629629629629,""03_bubnivka_ceramics"":0.935672514619883,""04_petrykivka_painting"":0.9807692307692307,""05_kosiv_ceramics"":0.96875}","{""01_opishnyan_ceramics"":0.6631063496178872,""02_ornek"":0.962536023054755,""03_bubnivka_ceramics"":0.8925287356321839,""04_petrykivka_painting"":0.9807692307692307,""05_kosiv_ceramics"":0.9766925533321996}"
outer_inner_oof,3,motif,motif_texture_top2_mean__c10__source0p5,three_view_cls_logit_ensemble__c100__source0p5,motif_texture_top2_mean__c10__source0p5,texture_top2_mean,10.0,0.5,384,3,False,False,recall_drop:05_kosiv_ceramics,,False,1351,12,80,0.9481865284974094,0.9490657611831489,0.9547516643284242,0.909575563717903,0.6604364976480611,0.7652385792825929,0.8650783700616711,0.8079028454329095,0.7875,0.8816120906801007,0.9415204678362573,0.875,0.9322191027770678,"{""01_opishnyan_ceramics"":0.8816120906801007,""02_ornek"":0.9829059829059829,""03_bubnivka_ceramics"":0.9415204678362573,""04_petrykivka_painting"":0.9855769230769231,""05_kosiv_ceramics"":0.9821428571428571}","{""01_opishnyan_ceramics"":0.6604364976480611,""02_ornek"":0.9827089337175793,""03_bubnivka_ceramics"":0.9255137582723789,""04_petrykivka_painting"":0.9855769230769231,""05_kosiv_ceramics"":0.9936417058745725}"
outer_inner_oof,3,motif,motif_texture_dispersion__c1__source0p5,three_view_cls_logit_ensemble__c100__source0p5,motif_texture_dispersion__c1__source0p5,texture_dispersion,1.0,0.5,384,4,False,False,accuracy_drop|macro_f1_drop|recall_drop:02_ornek|recall_drop:04_petrykivka_painting|recall_drop:05_kosiv_ceramics,,False,1351,12,83,0.9119170984455959,0.9113899796505984,0.9212335435431352,0.8667612728710564,0.6214983270985346,0.7239203175227827,0.8225354029870676,0.7896066439202911,0.775,0.8312342569269522,0.9064327485380117,0.7989690721649485,0.879479919718206,"{""01_opishnyan_ceramics"":0.8312342569269522,""02_ornek"":0.9430199430199431,""03_bubnivka_ceramics"":0.9064327485380117,""04_petrykivka_painting"":0.9567307692307693,""05_kosiv_ceramics"":0.96875}","{""01_opishnyan_ceramics"":0.6214983270985346,""02_ornek"":0.9423631123919308,""03_bubnivka_ceramics"":0.8419540229885057,""04_petrykivka_painting"":0.9567307692307693,""05_kosiv_ceramics"":0.9712601326455417}"
outer_inner_oof,3,motif,motif_texture_dispersion__c10__source0p5,three_view_cls_logit_ensemble__c100__source0p5,motif_texture_dispersion__c10__source0p5,texture_dispersion,10.0,0.5,384,4,False,False,accuracy_drop|macro_f1_drop|recall_drop:02_ornek|recall_drop:04_petrykivka_painting,,False,1351,12,134,0.930421909696521,0.9304560128418486,0.9389475112057308,0.8869398325007696,0.6182518076801199,0.7286144037860909,0.8273611235438353,0.7672625031049275,0.7125,0.8387909319899244,0.9181286549707602,0.839572192513369,0.9028989801185738,"{""01_opishnyan_ceramics"":0.8387909319899244,""02_ornek"":0.98005698005698,""03_bubnivka_ceramics"":0.9181286549707602,""04_petrykivka_painting"":0.9711538461538461,""05_kosiv_ceramics"":0.9866071428571429}","{""01_opishnyan_ceramics"":0.6182518076801199,""02_ornek"":0.9798270893371758,""03_bubnivka_ceramics"":0.8770114942528735,""04_petrykivka_painting"":0.9711538461538461,""05_kosiv_ceramics"":0.988454925079833}"
outer_inner_oof,4,base,global_cls__c10__source0,global_cls__c10__source0,,not_applicable,10.0,0.0,0,6,True,True,,2,False,1356,4,89,0.950589970501475,0.9478808577251719,0.9537850434154083,0.8855954747041178,0.5806429330310031,0.701406744221744,,,,0.9077306733167082,0.9415204678362573,,,"{""01_opishnyan_ceramics"":0.9077306733167082,""02_ornek"":0.9801136363636364,""03_bubnivka_ceramics"":0.9415204678362573,""04_petrykivka_painting"":0.9663461538461539,""05_kosiv_ceramics"":0.9732142857142857}","{""01_opishnyan_ceramics"":0.5806429330310031,""02_ornek"":0.9801136363636364,""03_bubnivka_ceramics"":0.9134099616858238,""04_petrykivka_painting"":0.9779541446208112,""05_kosiv_ceramics"":0.9758566978193145}"
outer_inner_oof,4,base,global_cls__c10__source0p5,global_cls__c10__source0p5,,not_applicable,10.0,0.5,0,6,False,True,,1,True,1356,4,84,0.950589970501475,0.9484764507834624,0.9531828872080219,0.8891049393300163,0.586844178717093,0.7070244516353044,,,,0.9102244389027432,0.935672514619883,,,"{""01_opishnyan_ceramics"":0.9102244389027432,""02_ornek"":0.9801136363636364,""03_bubnivka_ceramics"":0.935672514619883,""04_petrykivka_painting"":0.9711538461538461,""05_kosiv_ceramics"":0.96875}","{""01_opishnyan_ceramics"":0.586844178717093,""02_ornek"":0.9801136363636364,""03_bubnivka_ceramics"":0.9241379310344828,""04_petrykivka_painting"":0.9832451499118164,""05_kosiv_ceramics"":0.9711838006230529}"
outer_inner_oof,4,base,three_view_cls_logit_ensemble__c100__source0p5,three_view_cls_logit_ensemble__c100__source0p5,,not_applicable,100.0,0.5,0,8,False,True,,3,False,1356,12,117,0.9550147492625368,0.9524563288078278,0.956825737864096,0.8626110407869172,0.46117362121255334,0.6010244245869517,,,,0.9152119700748129,0.9298245614035088,,,"{""01_opishnyan_ceramics"":0.9152119700748129,""02_ornek"":0.9857954545454546,""03_bubnivka_ceramics"":0.9298245614035088,""04_petrykivka_painting"":0.9711538461538461,""05_kosiv_ceramics"":0.9821428571428571}","{""01_opishnyan_ceramics"":0.46117362121255334,""02_ornek"":0.9857954545454546,""03_bubnivka_ceramics"":0.9015325670498084,""04_petrykivka_painting"":0.9832451499118164,""05_kosiv_ceramics"":0.9813084112149533}"
outer_inner_oof,4,motif,motif_none,global_cls__c10__source0p5,motif_none,none,,0.5,0,0,True,True,,2,False,1356,0,0,0.950589970501475,0.9484764507834624,0.9531828872080219,0.8891049393300163,0.586844178717093,0.7070244516353044,0.8432987817226875,0.6905342993792959,0.75,0.9102244389027432,0.935672514619883,0.8602150537634409,0.9310091098219266,"{""01_opishnyan_ceramics"":0.9102244389027432,""02_ornek"":0.9801136363636364,""03_bubnivka_ceramics"":0.935672514619883,""04_petrykivka_painting"":0.9711538461538461,""05_kosiv_ceramics"":0.96875}","{""01_opishnyan_ceramics"":0.586844178717093,""02_ornek"":0.9801136363636364,""03_bubnivka_ceramics"":0.9241379310344828,""04_petrykivka_painting"":0.9832451499118164,""05_kosiv_ceramics"":0.9711838006230529}"
outer_inner_oof,4,motif,motif_uniform_mean__c1__source0p5,global_cls__c10__source0p5,motif_uniform_mean__c1__source0p5,uniform_mean,1.0,0.5,384,1,False,False,accuracy_drop|macro_f1_drop,,False,1356,4,57,0.9417404129793511,0.9398823648261772,0.949535037704417,0.9114977516283636,0.6933364053601818,0.7875886388083753,0.8314430738547223,0.7216895834389986,0.6057692307692307,0.8728179551122195,0.9532163742690059,0.8190954773869347,0.9150106286551023,"{""01_opishnyan_ceramics"":0.8728179551122195,""02_ornek"":0.9772727272727273,""03_bubnivka_ceramics"":0.9532163742690059,""04_petrykivka_painting"":0.9711538461538461,""05_kosiv_ceramics"":0.9732142857142857}","{""01_opishnyan_ceramics"":0.6933364053601818,""02_ornek"":0.9772727272727273,""03_bubnivka_ceramics"":0.9277777777777778,""04_petrykivka_painting"":0.9832451499118164,""05_kosiv_ceramics"":0.9758566978193145}"
outer_inner_oof,4,motif,motif_uniform_mean__c10__source0p5,global_cls__c10__source0p5,motif_uniform_mean__c10__source0p5,uniform_mean,10.0,0.5,384,1,False,True,,1,True,1356,4,76,0.9528023598820059,0.9508326797577249,0.9596099842137708,0.9205830503751906,0.6991019520740044,0.794699471305038,0.8477188457186129,0.7432061955339874,0.6442307692307693,0.8877805486284289,0.9590643274853801,0.8324873096446701,0.929141965107927,"{""01_opishnyan_ceramics"":0.8877805486284289,""02_ornek"":0.9886363636363636,""03_bubnivka_ceramics"":0.9590643274853801,""04_petrykivka_painting"":0.9759615384615384,""05_kosiv_ceramics"":0.9866071428571429}","{""01_opishnyan_ceramics"":0.6991019520740044,""02_ornek"":0.9886363636363636,""03_bubnivka_ceramics"":0.9417624521072797,""04_petrykivka_painting"":0.9835390946502057,""05_kosiv_ceramics"":0.9898753894080996}"
outer_inner_oof,4,motif,motif_texture_weighted_mean__c1__source0p5,global_cls__c10__source0p5,motif_texture_weighted_mean__c1__source0p5,texture_weighted_mean,1.0,0.5,384,2,False,False,accuracy_drop|macro_f1_drop|recall_drop:02_ornek,,False,1356,4,60,0.9373156342182891,0.9357491665406545,0.94607898627455,0.9101014664583111,0.6899747048002054,0.7848963717319841,0.8235942916848783,0.7063670722532693,0.5865384615384616,0.8628428927680798,0.9532163742690059,0.8109452736318408,0.9107647722687244,"{""01_opishnyan_ceramics"":0.8628428927680798,""02_ornek"":0.9744318181818182,""03_bubnivka_ceramics"":0.9532163742690059,""04_petrykivka_painting"":0.9711538461538461,""05_kosiv_ceramics"":0.96875}","{""01_opishnyan_ceramics"":0.6899747048002054,""02_ornek"":0.9744318181818182,""03_bubnivka_ceramics"":0.9277777777777778,""04_petrykivka_painting"":0.9832451499118164,""05_kosiv_ceramics"":0.9750778816199378}"
outer_inner_oof,4,motif,motif_texture_weighted_mean__c10__source0p5,global_cls__c10__source0p5,motif_texture_weighted_mean__c10__source0p5,texture_weighted_mean,10.0,0.5,384,2,False,True,,3,False,1356,4,79,0.948377581120944,0.9461110961378065,0.9548130051140618,0.9170741435377397,0.696219178717093,0.7915294735667081,0.8393934873502155,0.7304285974739781,0.625,0.8802992518703242,0.9473684210526315,0.826530612244898,0.9238100093701337,"{""01_opishnyan_ceramics"":0.8802992518703242,""02_ornek"":0.9886363636363636,""03_bubnivka_ceramics"":0.9473684210526315,""04_petrykivka_painting"":0.9711538461538461,""05_kosiv_ceramics"":0.9866071428571429}","{""01_opishnyan_ceramics"":0.696219178717093,""02_ornek"":0.9886363636363636,""03_bubnivka_ceramics"":0.9273946360153257,""04_petrykivka_painting"":0.9832451499118164,""05_kosiv_ceramics"":0.9898753894080996}"
outer_inner_oof,4,motif,motif_texture_top2_mean__c1__source0p5,global_cls__c10__source0p5,motif_texture_top2_mean__c1__source0p5,texture_top2_mean,1.0,0.5,384,3,False,False,accuracy_drop|macro_f1_drop|recall_drop:02_ornek,,False,1356,4,57,0.9373156342182891,0.9364198911408497,0.9456162009302185,0.9096488451014126,0.6918996237509863,0.7859714593866491,0.8298655492455703,0.7203522664267592,0.6057692307692307,0.8653366583541147,0.9532163742690059,0.8232323232323232,0.9128100188013955,"{""01_opishnyan_ceramics"":0.8653366583541147,""02_ornek"":0.9744318181818182,""03_bubnivka_ceramics"":0.9532163742690059,""04_petrykivka_painting"":0.9663461538461539,""05_kosiv_ceramics"":0.96875}","{""01_opishnyan_ceramics"":0.6918996237509863,""02_ornek"":0.9744318181818182,""03_bubnivka_ceramics"":0.9277777777777778,""04_petrykivka_painting"":0.9829512051734274,""05_kosiv_ceramics"":0.9711838006230529}"
outer_inner_oof,4,motif,motif_texture_top2_mean__c10__source0p5,global_cls__c10__source0p5,motif_texture_top2_mean__c10__source0p5,texture_top2_mean,10.0,0.5,384,3,False,False,accuracy_drop|macro_f1_drop,,False,1356,4,73,0.9454277286135693,0.9436719289097242,0.9520297845939334,0.9150134137780089,0.6952613243109628,0.7901427287874937,0.8382625025658318,0.7304285974739781,0.625,0.8753117206982544,0.9473684210526315,0.8307692307692308,0.9206549004307879,"{""01_opishnyan_ceramics"":0.8753117206982544,""02_ornek"":0.9886363636363636,""03_bubnivka_ceramics"":0.9473684210526315,""04_petrykivka_painting"":0.9711538461538461,""05_kosiv_ceramics"":0.9776785714285714}","{""01_opishnyan_ceramics"":0.6952613243109628,""02_ornek"":0.9886363636363636,""03_bubnivka_ceramics"":0.9273946360153257,""04_petrykivka_painting"":0.9832451499118164,""05_kosiv_ceramics"":0.9805295950155762}"
outer_inner_oof,4,motif,motif_texture_dispersion__c1__source0p5,global_cls__c10__source0p5,motif_texture_dispersion__c1__source0p5,texture_dispersion,1.0,0.5,384,4,False,False,accuracy_drop|macro_f1_drop|source_robustness_drop|opishnyan_group_recall_drop|recall_drop:02_ornek|recall_drop:04_petrykivka_painting|recall_drop:05_kosiv_ceramics,,False,1356,4,78,0.9292035398230089,0.9270075608847342,0.9336024368508946,0.8725216178467772,0.5757920124925131,0.6937599256944453,0.8153278559114756,0.6830909775804548,0.6730769230769231,0.8827930174563591,0.9298245614035088,0.8324607329842932,0.9045516441819167,"{""01_opishnyan_ceramics"":0.8827930174563591,""02_ornek"":0.9573863636363636,""03_bubnivka_ceramics"":0.9298245614035088,""04_petrykivka_painting"":0.9471153846153846,""05_kosiv_ceramics"":0.9508928571428571}","{""01_opishnyan_ceramics"":0.5757920124925131,""02_ornek"":0.9573863636363636,""03_bubnivka_ceramics"":0.9101532567049809,""04_petrykivka_painting"":0.9667842445620224,""05_kosiv_ceramics"":0.9524922118380061}"
outer_inner_oof,4,motif,motif_texture_dispersion__c10__source0p5,global_cls__c10__source0p5,motif_texture_dispersion__c10__source0p5,texture_dispersion,10.0,0.5,384,4,False,False,source_robustness_drop|opishnyan_group_recall_drop,,False,1356,4,129,0.948377581120944,0.9464147818792841,0.9524268940834435,0.8906254494712161,0.5801115674586197,0.7025894086623552,0.8300620054135828,0.6905342993792959,0.6923076923076923,0.8977556109725686,0.9415204678362573,0.8429319371727748,0.9275416975464541,"{""01_opishnyan_ceramics"":0.8977556109725686,""02_ornek"":0.9829545454545454,""03_bubnivka_ceramics"":0.9415204678362573,""04_petrykivka_painting"":0.9711538461538461,""05_kosiv_ceramics"":0.96875}","{""01_opishnyan_ceramics"":0.5801115674586197,""02_ornek"":0.9829545454545454,""03_bubnivka_ceramics"":0.935632183908046,""04_petrykivka_painting"":0.9832451499118164,""05_kosiv_ceramics"":0.9711838006230529}"
